"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_01. Arbejdsløshedsdagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_02. Sygedagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_03. Barselsdagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_04. Kontanthjælp";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_05. Revalidering";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_06. Aktivering";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_07. Folkepension";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_08. Førtidspension";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_09. Efterløn";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_10. Modtager ikke ydelser";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_11. Ledighedsydelse og Fleksjob";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_Antal personer i alt";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Husstandsindkomster fordelt på afstemningsområder_100.000 - 149.999 kr";"Husstandsindkomster fordelt på afstemningsområder_150.000 - 199.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_200.000 - 299.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_300.000 - 399.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_400.000 - 499.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_50%-percentil for husstandsindkomst";"Husstandsindkomster fordelt på afstemningsområder_500.000 - 749.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_750.000 kr.-";"Husstandsindkomster fordelt på afstemningsområder_80%-percentil for husstandsindkomst";"Husstandsindkomster fordelt på afstemningsområder_Antal husstande i alt";"Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 20%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 50%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Husstandenes formuesum";"Husstandsindkomster fordelt på afstemningsområder_Husstandenes indkomstbruttosum";"Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 20%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 50%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Under 100.000 kr."
"28";"575014";"575014";"55";"7";"2";"457";"443";"235";"160";"23";"150";"1689";"482";"235";"4861";"139";"8874";"153";"998";"1457";"953";"492";"210";"17";"182";"1296";"2782";"2437";"1428";"693";"50";"2197";"1197";"791";"15";"1";"79";"5596";"1889";"1220";"16";"2";"145";"2165";"219";"1174";"112";"482";"128";"5425";"318";"1848";"117";"871";"289";"606";"419";"747";"593";"420";"3447335";"934";"513";"643090";"4294";"-";"-";"2182454321";"1819259523";"-";"-";"62"
"28";"575015";"575015";"55";"7";"2";"31";"46";"15";"7";"2";"10";"71";"22";"11";"450";"20";"685";"1";"2";"50";"84";"60";"61";"3";"2";"5";"105";"210";"185";"171";"7";"249";"7";"1";"0";"0";"4";"664";"9";"3";"0";"0";"9";"229";"6";"0";"0";"19";"7";"617";"7";"0";"0";"42";"19";"8";"5";"29";"25";"20";"589764";"99";"67";"837180";"257";"-";"-";"258855436";"155686163";"-";"-";"4"
"28";"575016";"575016";"55";"7";"2";"119";"148";"152";"17";"9";"25";"388";"67";"63";"1958";"27";"2973";"6";"78";"279";"347";"235";"171";"11";"24";"96";"518";"916";"786";"605";"28";"830";"140";"134";"0";"0";"23";"2467";"219";"223";"0";"0";"64";"788";"105";"24";"22";"147";"41";"2354";"158";"35";"22";"322";"82";"55";"58";"106";"147";"107";"542107";"349";"252";"784867";"1084";"-";"-";"809596636";"610242643";"-";"-";"10"
"28";"575017";"575017";"55";"7";"2";"103";"89";"45";"10";"4";"13";"159";"45";"35";"988";"16";"1507";"1";"47";"130";"183";"120";"100";"1";"2";"64";"273";"463";"371";"329";"5";"526";"50";"4";"0";"0";"2";"1412";"79";"9";"0";"0";"7";"463";"7";"50";"0";"50";"12";"1254";"10";"82";"0";"128";"33";"37";"33";"60";"75";"61";"5232805";"205";"106";"735416";"584";"-";"-";"474656738";"304636689";"-";"-";"7"
"28";"575018";"575018";"55";"7";"2";"79";"91";"72";"11";"2";"35";"209";"48";"51";"941";"13";"1552";"1";"59";"137";"189";"119";"108";"5";"2";"66";"264";"504";"354";"343";"19";"510";"73";"23";"0";"0";"12";"1363";"112";"39";"0";"0";"38";"474";"16";"32";"5";"70";"21";"1256";"26";"36";"5";"159";"70";"56";"35";"71";"77";"71";"483603";"188";"107";"710941";"617";"-";"-";"468200180";"308579255";"-";"-";"12"
"28";"575019";"575019";"55";"7";"2";"120";"172";"78";"30";"7";"41";"320";"101";"47";"1300";"33";"2249";"4";"132";"232";"272";"144";"128";"5";"11";"174";"506";"697";"414";"432";"15";"751";"115";"37";"0";"1";"13";"1920";"220";"68";"0";"2";"39";"676";"8";"73";"9";"117";"34";"1748";"9";"96";"9";"300";"87";"113";"61";"137";"112";"89";"426565";"249";"135";"673139";"908";"-";"-";"697390083";"431108780";"-";"-";"12"
"28";"580001";"580001";"50";"7";"2";"71";"59";"41";"16";"1";"14";"126";"31";"15";"575";"22";"971";"0";"28";"106";"122";"54";"60";"0";"0";"45";"222";"311";"174";"219";"0";"333";"19";"14";"0";"0";"4";"900";"31";"27";"0";"0";"13";"295";"0";"7";"0";"61";"7";"820";"0";"8";"0";"128";"15";"25";"22";"66";"48";"38";"464809";"126";"51";"666791";"379";"-";"-";"358855099";"184302602";"-";"-";"3"
"28";"580002";"580002";"50";"7";"2";"51";"79";"28";"11";"0";"16";"121";"44";"17";"562";"14";"943";"0";"44";"97";"119";"73";"62";"3";"0";"58";"175";"289";"211";"205";"5";"336";"25";"28";"0";"1";"8";"848";"32";"45";"0";"5";"13";"293";"16";"5";"0";"76";"8";"764";"18";"5";"0";"138";"18";"45";"31";"56";"35";"50";"450121";"108";"64";"697832";"399";"-";"-";"406012325";"191233850";"-";"-";"10"
"28";"580003";"580003";"50";"7";"2";"324";"321";"190";"123";"7";"88";"1213";"356";"223";"3921";"145";"6911";"48";"476";"1067";"858";"449";"157";"34";"56";"560";"2138";"2231";"1368";"504";"54";"1909";"853";"280";"0";"0";"47";"4973";"1432";"414";"0";"0";"92";"1657";"314";"667";"49";"310";"92";"4504";"478";"1128";"50";"599";"152";"395";"277";"493";"350";"267";"920358";"793";"423";"1454150";"3035";"-";"-";"1999913045";"1378368491";"-";"-";"37"
"28";"580004";"580004";"50";"7";"2";"207";"245";"137";"24";"7";"51";"710";"164";"153";"2774";"60";"4532";"10";"136";"382";"599";"363";"290";"37";"11";"173";"802";"1535";"1016";"914";"81";"1528";"192";"47";"0";"6";"44";"4013";"300";"109";"0";"11";"99";"1380";"44";"77";"48";"209";"59";"3668";"74";"118";"59";"474";"139";"139";"127";"236";"202";"182";"972709";"549";"354";"1443463";"1817";"-";"-";"1727529078";"972010242";"-";"-";"28"
"28";"580005";"580005";"50";"7";"2";"114";"114";"75";"24";"4";"20";"254";"79";"41";"1344";"53";"2122";"0";"50";"209";"314";"156";"82";"3";"0";"66";"437";"830";"484";"295";"10";"688";"97";"23";"0";"0";"6";"1906";"159";"41";"0";"0";"16";"640";"8";"68";"0";"86";"12";"1773";"10";"114";"0";"193";"32";"54";"44";"121";"97";"77";"511482";"293";"125";"7035725";"815";"-";"-";"649562427";"417573942";"-";"-";"4"
"28";"580006";"580006";"50";"7";"2";"46";"65";"30";"17";"2";"18";"131";"39";"17";"624";"23";"1012";"3";"30";"95";"117";"87";"73";"1";"7";"42";"157";"293";"266";"245";"2";"357";"23";"17";"1";"0";"8";"941";"27";"26";"2";"0";"16";"299";"6";"13";"0";"74";"14";"802";"7";"17";"0";"155";"31";"36";"37";"65";"61";"31";"392116";"102";"62";"675362";"400";"-";"-";"437980480";"195026291";"-";"-";"6"
"28";"580007";"580007";"50";"7";"2";"150";"157";"63";"41";"2";"47";"302";"109";"62";"1449";"60";"2442";"2";"95";"235";"306";"168";"169";"7";"21";"115";"474";"763";"502";"544";"23";"804";"138";"23";"1";"1";"15";"2141";"200";"43";"1";"19";"38";"732";"0";"87";"16";"110";"37";"1984";"0";"128";"16";"224";"90";"87";"51";"145";"120";"106";"1508076";"305";"161";"2208257";"981";"-";"-";"846706531";"501967230";"-";"-";"6"
"28";"580008";"580008";"50";"7";"2";"117";"121";"61";"37";"1";"39";"376";"92";"81";"1425";"43";"2393";"4";"82";"277";"330";"188";"110";"4";"5";"105";"607";"830";"520";"317";"9";"849";"74";"63";"0";"0";"9";"2153";"102";"118";"0";"0";"20";"732";"23";"112";"12";"95";"21";"1894";"34";"202";"18";"201";"44";"70";"65";"158";"131";"111";"4526825";"261";"181";"724812";"986";"-";"-";"864663912";"497628552";"-";"-";"9"
"28";"580009";"580009";"50";"7";"2";"135";"112";"67";"29";"1";"34";"347";"110";"63";"1408";"51";"2357";"11";"103";"251";"310";"179";"132";"5";"14";"122";"513";"789";"504";"399";"16";"804";"109";"59";"0";"1";"18";"2056";"170";"93";"0";"1";"37";"707";"19";"93";"0";"143";"29";"1844";"25";"142";"0";"280";"66";"108";"74";"150";"123";"103";"428554";"285";"130";"6708355";"990";"-";"-";"862190256";"473519310";"-";"-";"17"
"28";"580010";"580010";"50";"7";"2";"92";"76";"31";"18";"3";"19";"230";"55";"33";"737";"24";"1318";"3";"55";"129";"174";"95";"87";"1";"6";"78";"229";"433";"271";"280";"21";"487";"27";"23";"0";"1";"6";"1199";"41";"43";"0";"2";"33";"407";"6";"15";"3";"90";"23";"1029";"8";"21";"3";"167";"90";"76";"32";"86";"68";"62";"4048075";"168";"67";"1331776";"566";"-";"-";"547456034";"268803345";"-";"-";"7"
"28";"580011";"580011";"50";"7";"2";"182";"178";"55";"60";"1";"54";"479";"126";"61";"1630";"69";"2895";"4";"135";"319";"390";"215";"183";"1";"19";"169";"589";"917";"635";"565";"1";"1042";"160";"29";"3";"0";"13";"2600";"202";"58";"3";"0";"32";"905";"9";"55";"43";"204";"31";"2283";"10";"75";"47";"426";"54";"173";"122";"215";"163";"127";"707024";"298";"148";"1276823";"1266";"-";"-";"1303835423";"545178497";"-";"-";"20"
"28";"580012";"580012";"50";"7";"2";"194";"166";"82";"94";"1";"74";"709";"232";"97";"1874";"89";"3612";"25";"330";"574";"433";"217";"140";"6";"41";"409";"1091";"1032";"576";"447";"16";"1051";"403";"242";"0";"0";"29";"2509";"632";"353";"0";"0";"118";"993";"13";"317";"37";"320";"45";"2364";"21";"474";"41";"568";"144";"268";"196";"309";"223";"171";"728053";"367";"152";"6629322";"1721";"-";"-";"994358664";"667833366";"-";"-";"35"
"28";"580013";"580013";"50";"7";"2";"141";"119";"69";"37";"3";"36";"369";"74";"84";"1419";"52";"2403";"8";"104";"219";"366";"188";"107";"3";"32";"135";"397";"967";"535";"325";"12";"831";"118";"34";"0";"0";"12";"2116";"169";"46";"0";"0";"72";"750";"21";"49";"21";"115";"39";"1931";"34";"69";"31";"237";"101";"101";"65";"163";"124";"110";"1334055";"303";"124";"8241955";"1011";"-";"-";"668626659";"466469667";"-";"-";"21"
"28";"580014";"580014";"50";"7";"2";"230";"196";"99";"63";"4";"63";"875";"158";"120";"2630";"66";"4504";"12";"196";"573";"604";"357";"272";"8";"24";"241";"1143";"1365";"924";"777";"30";"1630";"240";"113";"0";"4";"35";"3875";"342";"177";"0";"7";"103";"1449";"20";"229";"54";"231";"39";"3465";"32";"435";"60";"412";"100";"202";"172";"312";"278";"199";"4615815";"490";"314";"9233979";"2021";"-";"-";"1660510005";"953507475";"-";"-";"54"
"28";"580015";"580015";"50";"7";"2";"286";"261";"91";"114";"2";"99";"999";"241";"156";"3071";"117";"5437";"56";"543";"820";"691";"329";"160";"14";"69";"660";"1575";"1735";"904";"468";"26";"1627";"588";"350";"0";"0";"48";"3953";"819";"565";"0";"0";"100";"1436";"124";"654";"44";"290";"65";"3542";"192";"1013";"52";"525";"113";"291";"211";"501";"422";"278";"7812172";"616";"252";"2502221";"2620";"-";"-";"1221427301";"1084754321";"-";"-";"49"
"28";"580016";"580016";"50";"7";"2";"428";"438";"167";"260";"6";"242";"1891";"422";"213";"4837";"160";"9064";"214";"1457";"1716";"835";"418";"248";"54";"251";"1767";"2958";"2115";"1114";"726";"98";"1516";"462";"2806";"79";"0";"79";"3824";"838";"4103";"106";"0";"158";"1716";"241";"982";"139";"1629";"235";"4100";"357";"1568";"167";"2438";"399";"733";"551";"931";"718";"411";"3025815";"768";"597";"6117105";"4940";"-";"-";"2371412280";"1975925072";"-";"-";"231"
"28";"580017";"580017";"50";"7";"2";"203";"184";"95";"123";"3";"81";"966";"239";"126";"2133";"72";"4225";"75";"412";"891";"419";"194";"63";"20";"78";"583";"1751";"1066";"518";"192";"37";"884";"316";"773";"78";"0";"23";"2153";"660";"1264";"85";"0";"63";"889";"153";"764";"2";"193";"73";"2145";"231";"1373";"25";"323";"128";"257";"193";"403";"306";"190";"332897";"420";"244";"639830";"2083";"-";"-";"1221212999";"872645998";"-";"-";"70"
"28";"580018";"580018";"50";"7";"2";"138";"116";"50";"127";"3";"79";"415";"254";"85";"1497";"72";"2836";"39";"376";"544";"264";"96";"21";"4";"57";"447";"1249";"723";"290";"60";"10";"426";"478";"436";"0";"0";"4";"1161";"779";"886";"0";"0";"10";"433";"88";"719";"1";"59";"44";"1189";"140";"1311";"2";"85";"109";"231";"183";"253";"159";"103";"302450";"273";"177";"647136";"1413";"-";"-";"431220484";"569383184";"-";"-";"34"
"28";"607001";"607001";"58";"7";"2";"785,49";"886,11";"331,67";"484,04";"37,24";"441,19";"2210,05";"613,37";"391,80";"7534,43";"231,33";"13946,73";"233,75";"2208,95";"2828,52";"1278,65";"363,92";"92,84";"12,24";"271,72";"2895,13";"5924,22";"3343,23";"1110,79";"265,91";"17,73";"2555,43";"919,91";"3483,08";"0";"28,25";"32,21";"6530,30";"1812,01";"5382,12";"0";"48,25";"56,05";"3234,90";"22,87";"2024,26";"139,63";"1415,25";"181,97";"7763,29";"30,99";"3514,16";"201,75";"2038,67";"279,87";"830,87";"704,27";"1322,53";"1074,55";"744,38";"377803,09";"1456,05";"700,88";"6313564,61";"6996,05";"-";"-";"3242704475,55";"2851636372,98";"-";"-";"162,53"
"28";"607002";"607002";"58";"7";"2";"89";"95";"61";"12";"2";"23";"215";"36";"54";"981";"22";"1590";"3";"21";"141";"228";"121";"91";"2";"6";"32";"303";"598";"354";"295";"2";"556";"37";"8";"0";"0";"6";"1510";"54";"14";"0";"0";"12";"517";"20";"14";"6";"37";"13";"1420";"30";"19";"15";"83";"23";"25";"17";"70";"76";"65";"545254";"223";"128";"765145";"609";"-";"-";"638503245";"354049425";"-";"-";"5"
"28";"607003";"607003";"58";"7";"2";"423";"477";"237";"95";"10";"101";"1630";"204";"323";"5942";"106";"9548";"22";"322";"1222";"1405";"657";"290";"4";"37";"416";"2584";"3712";"1921";"869";"9";"2780";"952";"146";"1";"4";"39";"7438";"1758";"276";"2";"10";"64";"3014";"207";"373";"15";"262";"51";"7866";"337";"697";"15";"527";"106";"226";"182";"449";"495";"383";"551859";"1173";"1004";"800931";"3946";"-";"-";"3914473015";"2295821316";"-";"-";"34"
"28";"607004";"607004";"58";"7";"2";"49";"45";"27";"6";"1";"12";"85";"26";"22";"534";"15";"822";"2";"15";"80";"104";"62";"58";"3";"4";"19";"142";"274";"185";"190";"8";"303";"18";"0";"0";"0";"3";"777";"37";"0";"0";"0";"8";"257";"20";"8";"0";"27";"12";"684";"34";"16";"0";"62";"26";"16";"12";"37";"39";"38";"547516";"110";"69";"760489";"323";"-";"-";"346623979";"185128132";"-";"-";"2"
"28";"607005";"607005";"58";"7";"2";"259";"251";"207";"42";"8";"61";"766";"116";"167";"3587";"61";"5525";"20";"193";"548";"695";"476";"220";"4";"23";"288";"1150";"1886";"1455";"713";"10";"1763";"297";"83";"0";"3";"10";"4887";"490";"124";"0";"5";"19";"1588";"93";"164";"33";"243";"35";"4481";"151";"271";"41";"507";"74";"133";"102";"258";"208";"180";"571444";"648";"567";"817198";"2112";"-";"-";"2074432418";"1226481867";"-";"-";"16"
"28";"607006";"607006";"58";"7";"2";"500";"543";"244";"426";"13";"331";"2084";"671";"239";"5437";"164";"10652";"97";"1270";"2471";"866";"297";"55";"1";"113";"1538";"5291";"2562";"951";"195";"2";"1557";"695";"2779";"0";"0";"26";"4310";"1333";"4948";"0";"0";"61";"1527";"99";"2881";"39";"414";"97";"4214";"163";"5332";"76";"667";"200";"803";"577";"1035";"697";"437";"3077095";"999";"469";"601981";"5082";"-";"-";"1758889044";"1960802684";"-";"-";"65"
"28";"607007";"607007";"58";"7";"2";"84";"127";"70";"5";"4";"22";"309";"37";"71";"1213";"23";"1965";"3";"31";"176";"337";"140";"75";"5";"5";"46";"375";"897";"414";"208";"20";"677";"69";"4";"0";"9";"8";"1789";"128";"9";"0";"14";"25";"644";"42";"24";"3";"32";"22";"1720";"73";"38";"8";"68";"58";"23";"30";"67";"99";"56";"599816";"258";"222";"838566";"763";"-";"-";"944108092";"470801667";"-";"-";"8"
"28";"607008";"607008";"58";"7";"2";"355,51";"359,89";"103,33";"288,96";"8,76";"247,81";"1126,95";"340,63";"104,20";"2805,57";"58,67";"5800,27";"174,25";"1767,05";"1327,48";"300,35";"105,08";"48,16";"8,76";"209,28";"2204,87";"2247,78";"705,77";"287,21";"119,09";"26,27";"94,57";"295,09";"3281,92";"0";"1,75";"57,79";"269,70";"661,99";"4767,88";"0";"1,75";"98,95";"647,10";"13,13";"832,74";"166,37";"1867,75";"204,03";"1297,71";"14,01";"1141,84";"174,25";"2828,33";"344,13";"689,13";"480,73";"813,47";"609,45";"333,62";"228974,91";"443,95";"168,12";"399107,39";"3668,95";"-";"-";"710542430,45";"1182074362,02";"-";"-";"130,47"
"28";"615001";"615001";"71";"8";"3";"455";"320";"118";"414";"5";"247";"1126";"457";"108";"2697";"131";"6078";"82";"1961";"1206";"210";"62";"12";"10";"93";"2756";"2509";"522";"156";"25";"17";"414";"321";"2758";"22";"0";"28";"988";"566";"4455";"24";"0";"45";"730";"33";"1704";"23";"921";"132";"1487";"42";"2967";"37";"1348";"197";"732";"463";"832";"561";"301";"250229";"431";"131";"446795";"3556";"-";"-";"765571907";"1102353140";"-";"-";"105"
"28";"615002";"615002";"71";"8";"3";"403";"339";"148";"355";"5";"180";"725";"356";"87";"2977";"99";"5674";"89";"1309";"1119";"328";"93";"56";"99";"115";"1759";"2480";"805";"224";"128";"163";"701";"472";"1815";"0";"0";"105";"1681";"1144";"2671";"0";"0";"178";"905";"37";"411";"73";"1377";"290";"2039";"62";"621";"83";"2393";"476";"525";"364";"626";"444";"267";"2739425";"484";"161";"513309";"3046";"-";"-";"540395530";"1024034197";"-";"-";"175"
"28";"615003";"615003";"71";"8";"3";"582";"470";"180";"441";"6";"248";"1530";"429";"139";"4922";"129";"9076";"241";"2282";"1667";"572";"208";"337";"213";"313";"2963";"2952";"1324";"515";"581";"422";"598";"373";"4185";"44";"0";"320";"1463";"728";"6228";"59";"0";"592";"1145";"180";"427";"75";"2920";"773";"2406";"256";"571";"138";"4481";"1218";"940";"616";"1186";"807";"463";"253337";"617";"379";"469586";"5587";"-";"-";"1758087719";"1818000869";"-";"-";"579"
"28";"615004";"615004";"71";"8";"3";"6";"13";"1";"4";"0";"0";"49";"9";"8";"93";"4";"187";"0";"8";"29";"29";"18";"8";"5";"0";"12";"50";"55";"46";"15";"9";"84";"4";"0";"0";"3";"6";"162";"8";"0";"0";"6";"11";"66";"0";"0";"2";"20";"9";"138";"0";"0";"3";"31";"15";"14";"8";"17";"12";"9";"3105405";"14";"10";"562152";"88";"-";"-";"142646310";"33605784";"-";"-";"4"
"28";"615005";"615005";"71";"8";"3";"395,15";"311,19";"156,37";"352,79";"6,93";"204,12";"964,39";"527,64";"86,27";"3306,05";"120,93";"6431,86";"241,10";"1210,11";"1322,58";"340,46";"115,54";"76,26";"57,00";"288,86";"1660,73";"3065,72";"892,76";"306,57";"151,75";"65,47";"822,66";"241,10";"1961,14";"251,88";"1,54";"84,73";"1945,73";"479,12";"3551,00";"331,99";"1,54";"122,47";"1037,57";"66,24";"1334,13";"17,72";"589,27";"318,13";"2362,46";"99,37";"2610,49";"44,68";"872,73";"442,14";"566,93";"380,52";"593,89";"428,28";"278,84";"202919,39";"510,70";"194,11";"401200,92";"3234,42";"-";"-";"924479512,99";"1078268254,35";"-";"-";"281,15"
"28";"615006";"615006";"71";"8";"3";"611";"506";"302";"88";"6";"152";"1232";"270";"330";"5606";"201";"9304";"2";"387";"1229";"1450";"563";"119";"39";"3";"538";"2669";"3906";"1740";"393";"55";"3000";"628";"117";"0";"0";"44";"8013";"1062";"160";"0";"0";"69";"3216";"156";"108";"18";"223";"68";"8278";"273";"198";"20";"408";"127";"195";"173";"447";"499";"372";"531972";"1325";"678";"734330";"3712";"-";"-";"3276492923";"1977132593";"-";"-";"23"
"28";"615007";"615007";"71";"8";"3";"333";"289";"194";"43";"1";"87";"763";"115";"193";"3275";"109";"5402";"27";"83";"732";"830";"336";"106";"11";"30";"110";"1614";"2253";"1048";"324";"23";"1763";"280";"67";"0";"0";"15";"4732";"538";"103";"0";"0";"29";"1869";"61";"48";"15";"106";"26";"4887";"133";"70";"24";"221";"67";"72";"81";"268";"302";"247";"521091";"757";"357";"722152";"2101";"-";"-";"1954904284";"1122511918";"-";"-";"17"
"28";"615008";"615008";"71";"8";"3";"130";"111";"109";"20";"1";"32";"271";"43";"50";"1452";"39";"2258";"10";"44";"180";"302";"216";"79";"10";"12";"54";"368";"816";"705";"278";"25";"712";"92";"13";"0";"0";"24";"2052";"130";"20";"0";"0";"56";"674";"50";"0";"11";"78";"28";"1920";"67";"0";"19";"195";"57";"42";"32";"92";"83";"80";"5744745";"285";"187";"778558";"808";"-";"-";"705552864";"458641244";"-";"-";"7"
"28";"615009";"615009";"71";"8";"3";"128";"139";"107";"31";"0";"35";"318";"89";"64";"1516";"35";"2462";"1";"96";"320";"282";"169";"103";"12";"1";"142";"642";"771";"554";"332";"20";"745";"176";"37";"0";"0";"25";"2053";"299";"58";"0";"0";"52";"649";"113";"48";"14";"123";"36";"1801";"202";"79";"20";"285";"75";"95";"70";"129";"96";"112";"488164";"284";"188";"740115";"982";"-";"-";"901936186";"509890016";"-";"-";"8"
"28";"615010";"615010";"71";"8";"3";"140";"132";"95";"30";"3";"27";"381";"70";"69";"1736";"49";"2732";"3";"92";"283";"348";"217";"114";"7";"9";"133";"591";"972";"652";"357";"18";"883";"133";"29";"0";"0";"19";"2413";"231";"40";"0";"0";"48";"821";"87";"4";"5";"119";"28";"2249";"144";"4";"11";"253";"71";"49";"70";"141";"130";"85";"541470";"336";"240";"775784";"1065";"-";"-";"1085750592";"583807763";"-";"-";"14"
"28";"615011";"615011";"71";"8";"3";"225";"257";"194";"32";"4";"58";"1061";"97";"156";"4000";"65";"6149";"1";"84";"609";"764";"619";"334";"27";"1";"124";"1128";"2090";"1765";"994";"47";"2024";"260";"115";"0";"0";"39";"5475";"415";"160";"0";"0";"99";"1965";"199";"24";"1";"178";"71";"5301";"295";"26";"1";"376";"150";"125";"99";"260";"241";"195";"6106015";"620";"831";"904718";"2390";"-";"-";"3501572562";"1552453164";"-";"-";"19"
"28";"615012";"615012";"71";"8";"3";"214,50";"178,17";"121,09";"20,76";"1,73";"48,44";"464,46";"73,52";"104,66";"2458,96";"63,14";"3749,42";"2,59";"31,14";"304,45";"629,66";"318,29";"90,82";"5,19";"3,46";"50,17";"640,90";"1758,38";"980,82";"305,32";"10,38";"1222,13";"97,74";"47,57";"0";"1,73";"12,97";"3430,27";"191,15";"87,36";"0";"5,19";"35,46";"1154,67";"107,25";"0";"9,51";"83,03";"27,68";"3274,58";"186,82";"0";"17,30";"207,58";"63,14";"31,14";"35,46";"142,71";"142,71";"130,60";"523478,98";"509,44";"379,70";"7040043,49";"1379,55";"-";"-";"1555472808,72";"844466932,75";"-";"-";"7,78"
"28";"615013";"615013";"71";"8";"3";"215";"244";"120";"82";"4";"75";"1037";"162";"127";"2489";"85";"4640";"26";"442";"606";"587";"325";"184";"20";"29";"538";"1078";"1450";"924";"581";"40";"1323";"447";"384";"0";"2";"34";"3347";"604";"621";"0";"3";"65";"1303";"81";"146";"127";"445";"88";"3237";"103";"213";"142";"767";"178";"325";"229";"357";"271";"186";"346671";"507";"279";"655304";"2185";"-";"-";"1923078602";"942312364";"-";"-";"31"
"28";"615014";"615014";"71";"8";"3";"117";"109";"79";"14";"1";"18";"206";"58";"49";"1179";"25";"1855";"1";"33";"149";"221";"161";"144";"7";"3";"49";"302";"579";"455";"448";"19";"668";"29";"9";"0";"1";"9";"1762";"53";"13";"0";"2";"25";"599";"9";"9";"1";"73";"25";"1597";"16";"11";"1";"170";"60";"28";"39";"85";"100";"77";"512488";"244";"129";"7315915";"715";"-";"-";"852745198";"387494250";"-";"-";"13"
"28";"615015";"615015";"71";"8";"3";"73,56";"81,51";"51,69";"17,89";"0,66";"14,58";"112,65";"32,47";"29,16";"871,42";"20,54";"1306,13";"3,31";"34,46";"96,09";"153,08";"122,59";"84,16";"4,64";"11,27";"54,34";"208,08";"392,97";"360,50";"270,37";"8,61";"453,93";"25,84";"8,61";"0";"0,66";"9,28";"1221,31";"34,46";"21,21";"0";"1,99";"27,17";"398,93";"0";"1,99";"9,28";"64,28";"23,86";"1078,83";"0";"1,99";"11,27";"151,75";"62,29";"19,88";"21,87";"54,34";"71,57";"54,34";"350710,62";"164,34";"98,74";"496685,25";"498,33";"-";"-";"573588134,46";"269143272,98";"-";"-";"13,25"
