ValgId;Gruppe;ValgstedId;KredsNr;StorKredsNr;LandsdelsNr;Stemmeberettigede;Afgivne stemmer;Blanke stemmer;Andre ugyldige stemmer;Gyldige stemmer;A. Socialdemokratiet;B. Det Radikale Venstre;C. Det Konservative Folkeparti;D. Centrum-Demokraterne;F. SF - Socialistisk Folkeparti;K. Kristendemokraterne;I. Liberal Alliance;O. Dansk Folkeparti;V. Venstre, Danmarks Liberale Parti;M. Minoritetspartiet;Y. Ny Alliance;Ø. Enhedslisten - De Rød-Grønne;1. Uden for partierne;Å. Alternativet;2. Uden for partierne;3. Uden for partierne;4. Uden for partierne;5. Uden for partierne;6. Uden for partierne
2015;217004;217004;21;3;1;4240;3775;22;11;3742;852;224;263;-;123;14;467;716;684;-;-;214;0;185;0;-;-;-;-
2015;217005;217005;21;3;1;3933;3466;31;9;3426;773;171;240;-;101;5;381;726;652;-;-;209;0;167;1;-;-;-;-
2015;217006;217006;21;3;1;1033;930;3;5;922;177;41;68;-;24;4;113;232;159;-;-;49;0;55;0;-;-;-;-
2015;217007;217007;21;3;1;1252;1130;6;1;1123;194;61;75;-;21;3;153;281;209;-;-;68;0;58;0;-;-;-;-
2015;217008;217008;21;3;1;860;733;9;2;722;173;32;29;-;26;14;50;186;122;-;-;45;0;45;0;-;-;-;-
2015;217009;217009;21;3;1;3624;3235;17;8;3210;741;212;259;-;112;8;353;586;529;-;-;227;0;183;0;-;-;-;-
2015;217010;217010;21;3;1;3305;3020;17;9;2994;603;279;235;-;115;14;476;376;535;-;-;175;1;185;0;-;-;-;-
2015;217011;217011;21;3;1;4902;4347;25;5;4317;1055;280;320;-;158;12;467;801;747;-;-;257;0;220;0;-;-;-;-
2015;219001;219001;23;3;1;6415;5508;42;11;5455;1243;400;204;-;293;79;585;803;1032;-;-;497;3;316;0;-;-;-;-
2015;219002;219002;23;3;1;4602;4056;24;19;4013;1151;279;163;-;187;72;305;615;784;-;-;291;1;165;0;-;-;-;-
2015;219003;219003;23;3;1;635;579;2;0;577;136;38;27;-;17;0;100;92;114;-;-;31;0;22;0;-;-;-;-
2015;219004;219004;23;3;1;1149;1095;7;3;1085;257;85;49;-;71;12;126;115;194;-;-;93;0;83;0;-;-;-;-
2015;219005;219005;23;3;1;1758;1609;6;6;1597;320;91;58;-;50;12;170;334;417;-;-;71;0;74;0;-;-;-;-
2015;219006;219006;23;3;1;3869;3465;28;13;3424;826;196;130;-;142;62;349;561;773;-;-;226;4;154;1;-;-;-;-
2015;219007;219007;23;3;1;1494;1346;10;2;1334;300;121;79;-;54;9;163;166;275;-;-;54;0;113;0;-;-;-;-
2015;219008;219008;23;3;1;806;766;6;2;758;165;81;38;-;36;4;110;62;165;-;-;41;0;56;0;-;-;-;-
2015;219009;219009;23;3;1;3154;2858;18;12;2828;733;169;99;-;158;71;271;422;544;-;-;217;0;144;0;-;-;-;-
2015;219010;219010;23;3;1;5053;4253;44;11;4198;1108;261;187;-;221;58;320;791;687;-;-;375;0;186;4;-;-;-;-
2015;219011;219011;23;3;1;1532;1387;14;0;1373;250;55;44;-;49;16;106;371;357;-;-;71;0;54;0;-;-;-;-
2015;219012;219012;23;3;1;2807;2452;16;6;2430;500;75;111;-;76;23;242;572;655;-;-;99;1;76;0;-;-;-;-
2015;219013;219013;23;3;1;950;855;8;1;846;183;35;24;-;31;5;82;227;188;-;-;47;0;24;0;-;-;-;-
2015;219014;219014;23;3;1;977;915;5;1;909;176;31;25;-;27;8;90;214;241;-;-;56;0;41;0;-;-;-;-
2015;223001;223001;22;3;1;4697;4196;30;8;4158;624;306;409;-;105;13;717;610;1107;-;-;138;1;128;0;-;-;-;-
2015;223002;223002;22;3;1;4826;4366;18;9;4339;780;298;475;-;105;9;677;690;1059;-;-;130;0;116;0;-;-;-;-
2015;223003;223003;22;3;1;3269;3090;16;2;3072;258;209;345;-;25;5;945;204;975;-;-;37;0;69;0;-;-;-;-
2015;223004;223004;22;3;1;324;307;0;1;306;36;18;48;-;2;2;64;36;83;-;-;8;0;9;0;-;-;-;-
2015;223005;223005;22;3;1;5031;4454;23;14;4417;686;288;449;-;75;9;859;634;1155;-;-;139;1;122;0;-;-;-;-
2015;230001;"230008;230009;230003;230001;230006;230004";26;3;1;22760;20660;126;58;20476;3448;1877;1539;-;644;63;3859;2239;4959;-;-;900;0;944;4;-;-;-;-
2015;230005;230005;26;3;1;5234;4694;28;13;4653;836;504;364;-;145;11;809;483;956;-;-;264;0;278;3;-;-;-;-
2015;230007;230007;26;3;1;5675;5126;32;19;5075;967;575;346;-;198;16;710;577;1036;-;-;369;0;278;3;-;-;-;-
2015;230010;230010;26;3;1;5318;4891;20;10;4861;550;371;442;-;62;15;1247;510;1355;-;-;144;1;162;2;-;-;-;-
2015;240001;240001;25;3;1;865;773;5;3;765;171;37;45;-;35;0;101;140;155;-;-;41;0;39;1;-;-;-;-
2015;240002;240002;25;3;1;7126;6566;40;18;6508;1673;353;310;-;236;22;730;1381;1305;-;-;311;1;186;0;-;-;-;-
2015;240003;240003;25;3;1;4650;4155;24;16;4115;1036;191;174;-;109;9;382;936;936;-;-;208;1;132;1;-;-;-;-
2015;240004;240004;25;3;1;1459;1330;8;4;1318;322;104;40;-;55;6;107;295;237;-;-;86;0;66;0;-;-;-;-
2015;240005;240005;25;3;1;2549;2368;19;3;2346;473;178;116;-;102;11;281;363;550;-;-;141;0;131;0;-;-;-;-
2015;240006;240006;25;3;1;1215;1133;13;2;1118;246;59;38;-;41;7;99;222;217;-;-;100;0;89;0;-;-;-;-
2015;240007;240007;25;3;1;4869;4362;29;14;4319;1115;177;171;-;132;13;370;1055;988;-;-;174;3;119;2;-;-;-;-
2015;240008;240008;25;3;1;4539;4071;33;11;4027;1045;159;128;-;140;12;336;1002;949;-;-;170;0;86;0;-;-;-;-
2015;240009;240009;25;3;1;3061;2770;13;6;2751;697;122;91;-;109;9;292;632;618;-;-;120;0;61;0;-;-;-;-
2015;250001;250001;24;3;1;8517;7447;57;26;7364;1827;309;288;-;337;31;599;1589;1703;-;-;412;3;265;1;-;-;-;-
2015;250002;250002;24;3;1;6295;5386;41;23;5322;1404;229;143;-;226;34;365;1240;1156;-;-;372;1;152;0;-;-;-;-
2015;250003;250003;24;3;1;5871;5231;40;22;5169;1218;230;155;-;177;14;448;1220;1263;-;-;263;4;177;0;-;-;-;-
2015;250004;250004;24;3;1;6521;5576;43;14;5519;1328;124;133;-;236;11;337;1581;1099;-;-;419;4;247;0;-;-;-;-
2015;250005;250005;24;3;1;6289;5389;32;24;5333;1474;173;153;-;245;15;278;1387;937;-;-;453;3;215;0;-;-;-;-
2015;253001;253001;35;5;2;2976;2371;16;13;2342;684;57;54;-;70;6;125;751;385;-;-;161;0;49;0;0;-;-;-
2015;253002;253002;35;5;2;5412;4817;29;8;4780;1112;199;143;-;120;13;355;1252;1282;-;-;202;6;96;0;0;-;-;-
2015;253003;253003;35;5;2;7855;6937;48;24;6865;1647;236;188;-;199;12;560;1834;1664;-;-;372;2;150;1;0;-;-;-
2015;253004;253004;35;5;2;3825;3521;24;7;3490;837;117;131;-;72;11;331;822;994;-;-;111;3;61;0;0;-;-;-
2015;253005;253005;35;5;2;6017;5351;27;9;5315;1197;172;205;-;119;37;526;1306;1422;-;-;196;3;132;0;0;-;-;-
2015;253006;253006;35;5;2;5028;4545;43;10;4492;1076;124;109;-;129;20;397;1306;1067;-;-;169;0;95;0;0;-;-;-
2015;253007;253007;35;5;2;3992;3123;17;19;3087;824;93;59;-;103;20;159;899;541;-;-;292;1;96;0;0;-;-;-
2015;259001;259001;34;5;2;3413;2996;26;11;2959;771;109;105;-;213;8;259;572;694;-;-;131;0;97;0;0;-;-;-
2015;259002;259002;34;5;2;4248;3497;30;15;3452;1041;180;60;-;273;5;184;798;583;-;-;243;0;85;0;0;-;-;-
2015;259003;259003;34;5;2;713;651;4;1;646;154;20;34;-;34;0;56;131;156;-;-;43;0;18;0;0;-;-;-
2015;259004;259004;34;5;2;1613;1441;20;3;1418;332;36;40;-;67;4;115;427;310;-;-;55;0;32;0;0;-;-;-
2015;259005;259005;34;5;2;4004;3295;33;17;3245;926;153;71;-;210;4;226;805;546;-;-;218;4;82;0;0;-;-;-
2015;259006;259006;34;5;2;3137;2784;20;10;2754;709;93;80;-;139;8;195;767;589;-;-;114;0;59;1;0;-;-;-
2015;259007;259007;34;5;2;2504;2142;18;7;2117;518;57;66;-;171;8;154;511;439;-;-;120;1;72;0;0;-;-;-
2015;259008;259008;34;5;2;1052;914;4;6;904;206;22;22;-;72;2;87;242;180;-;-;37;0;34;0;0;-;-;-
2015;259009;259009;34;5;2;4078;3530;28;8;3494;1025;113;99;-;275;16;214;766;642;-;-;236;0;105;2;1;-;-;-
2015;259010;259010;34;5;2;3859;3434;29;21;3384;871;154;109;-;232;7;289;716;747;-;-;163;2;94;0;0;-;-;-
2015;259011;259011;34;5;2;2629;2271;16;14;2241;535;61;60;-;234;5;120;576;383;-;-;216;1;50;0;0;-;-;-
2015;259012;259012;34;5;2;4335;3837;38;13;3786;962;142;130;-;203;24;253;906;775;-;-;249;2;135;5;0;-;-;-
2015;259013;259013;34;5;2;2779;2499;22;3;2474;564;77;81;-;121;7;220;648;590;-;-;97;1;67;1;0;-;-;-
2015;259014;259014;34;5;2;972;870;9;2;859;167;24;32;-;29;8;55;252;235;-;-;29;0;28;0;0;-;-;-
2015;259015;259015;34;5;2;2578;2275;15;4;2256;445;39;78;-;94;8;185;700;583;-;-;81;1;41;1;0;-;-;-
2015;259016;259016;34;5;2;1278;1171;6;4;1161;291;30;42;-;61;1;63;358;255;-;-;37;0;22;1;0;-;-;-
2015;260001;260001;24;3;1;7493;6483;35;21;6427;1757;153;123;-;393;29;332;1598;1046;-;-;644;0;352;0;-;-;-;-
2015;260002;260002;24;3;1;3031;2593;20;9;2564;745;65;51;-;142;9;136;683;467;-;-;171;0;94;1;-;-;-;-
2015;260003;260003;24;3;1;7126;5707;40;32;5635;1734;121;140;-;275;38;328;1405;879;-;-;473;4;238;0;-;-;-;-
2015;260004;260004;24;3;1;2469;2123;12;6;2105;539;45;55;-;108;5;138;633;401;-;-;117;0;64;0;-;-;-;-
2015;260005;260005;24;3;1;3177;2777;19;6;2752;744;62;72;-;140;11;188;712;515;-;-;190;1;116;1;-;-;-;-
2015;265001;"265001;265015";36;5;2;7127;6290;53;19;6218;1504;345;226;-;332;18;593;1118;1266;-;-;483;3;330;0;0;-;-;-
2015;265002;265002;36;5;2;4301;3920;30;11;3879;1059;282;154;-;244;15;326;502;797;-;-;263;2;235;0;0;-;-;-
2015;265003;265003;36;5;2;6246;5332;49;38;5245;1624;365;127;-;420;30;277;759;730;-;-;579;0;334;0;0;-;-;-
2015;265004;265004;36;5;2;3651;3100;31;12;3057;852;212;76;-;214;20;202;543;442;-;-;312;2;182;0;0;-;-;-
2015;265005;265005;36;5;2;5222;4294;47;20;4227;1178;232;99;-;249;23;327;871;602;-;-;414;2;229;0;1;-;-;-
2015;265006;265006;36;5;2;5765;5286;36;12;5238;1208;439;282;-;299;9;545;659;1192;-;-;312;2;291;0;0;-;-;-
2015;265007;265007;36;5;2;3310;3054;26;7;3021;916;157;119;-;153;11;212;592;572;-;-;175;0;114;0;0;-;-;-
2015;265008;265008;36;5;2;1789;1643;20;11;1612;418;90;49;-;75;17;162;319;357;-;-;77;0;48;0;0;-;-;-
2015;265009;265009;36;5;2;868;756;8;2;746;174;30;22;-;38;4;63;161;155;-;-;54;0;45;0;0;-;-;-
2015;265010;265010;36;5;2;5235;4173;50;24;4099;1155;248;87;-;247;24;249;877;541;-;-;477;1;193;0;0;-;-;-
2015;265011;265011;36;5;2;2497;2272;20;6;2246;472;105;66;-;80;10;200;507;540;-;-;153;0;113;0;0;-;-;-
2015;265013;265013;36;5;2;4620;4220;29;14;4177;930;161;155;-;112;15;475;992;1032;-;-;168;0;137;0;0;-;-;-
2015;265014;265014;36;5;2;2016;1838;16;3;1819;450;67;69;-;54;2;129;491;391;-;-;85;0;79;0;2;-;-;-
2015;265016;265016;36;5;2;1718;1571;19;6;1546;413;63;45;-;69;6;109;364;343;-;-;86;0;47;1;0;-;-;-
2015;265017;265017;36;5;2;3257;2910;25;12;2873;839;115;81;-;103;13;202;682;611;-;-;144;0;83;0;0;-;-;-
2015;265018;265018;36;5;2;842;762;9;7;746;153;20;16;-;20;1;51;245;197;-;-;26;0;17;0;0;-;-;-
2015;265020;265020;36;5;2;1212;1118;9;1;1108;271;58;32;-;48;5;86;254;264;-;-;56;0;34;0;0;-;-;-
2015;265021;265021;36;5;2;2716;2376;30;12;2334;471;268;75;-;163;11;248;178;307;-;-;284;1;327;1;0;-;-;-
2015;269001;269001;35;5;2;3292;2931;26;5;2900;710;80;112;-;109;9;215;798;629;-;-;150;1;87;0;0;-;-;-
2015;269004;269004;35;5;2;5106;4619;28;19;4572;1010;170;148;-;110;5;551;1079;1237;-;-;164;2;96;0;0;-;-;-
2015;269005;269005;35;5;2;7260;6501;43;23;6435;1464;258;204;-;184;16;790;1452;1626;-;-;274;1;166;0;0;-;-;-
2015;270001;270001;23;3;1;3663;3170;20;4;3146;645;68;67;-;93;33;242;997;682;-;-;197;1;121;0;-;-;-;-
2015;270002;270002;23;3;1;2440;2117;20;4;2093;436;92;52;-;77;15;183;520;398;-;-;181;0;138;1;-;-;-;-
2015;270003;270003;23;3;1;418;380;2;0;378;58;9;15;-;13;11;49;78;96;-;-;26;0;23;0;-;-;-;-
2015;270004;270004;23;3;1;3698;3153;16;12;3125;586;103;80;-;112;124;200;893;731;-;-;187;0;109;0;-;-;-;-
2015;270005;270005;23;3;1;1673;1528;6;3;1519;306;71;55;-;44;5;187;311;402;-;-;61;0;77;0;-;-;-;-
2015;270006;270006;23;3;1;5163;4569;40;14;4515;895;138;149;-;156;63;428;1162;1038;-;-;282;0;204;0;-;-;-;-
2015;270007;270007;23;3;1;1237;1055;11;3;1041;179;35;36;-;42;5;103;257;230;-;-;85;0;69;0;-;-;-;-
2015;270008;270008;23;3;1;5811;4964;33;17;4914;1178;169;137;-;181;76;393;1231;1144;-;-;255;0;150;0;-;-;-;-
2015;270009;270009;23;3;1;801;710;3;3;704;132;48;28;-;21;13;76;148;132;-;-;51;0;55;0;-;-;-;-
2015;270010;270010;23;3;1;2320;2061;16;9;2036;387;87;57;-;73;15;224;491;471;-;-;128;1;102;0;-;-;-;-
2015;270011;270011;23;3;1;2301;2042;16;7;2019;425;56;69;-;73;21;133;601;382;-;-;128;0;131;0;-;-;-;-
2015;270012;270012;23;3;1;1536;1400;7;0;1393;314;100;47;-;69;7;125;200;226;-;-;152;0;153;0;-;-;-;-
2015;306001;306001;38;5;2;3146;2679;27;6;2646;754;61;88;-;68;4;122;701;547;-;-;189;1;110;1;0;-;-;-
2015;306002;306002;38;5;2;2999;2543;25;4;2514;705;71;56;-;84;9;135;727;465;-;-;170;0;92;0;0;-;-;-
2015;306003;306003;38;5;2;1982;1650;13;2;1635;450;20;40;-;52;6;74;547;277;-;-;98;1;69;0;1;-;-;-
2015;306004;306004;38;5;2;2549;2168;22;5;2141;557;63;53;-;82;8;96;640;435;-;-;132;0;75;0;0;-;-;-
2015;306005;306005;38;5;2;1098;953;9;3;941;280;20;14;-;30;1;34;283;173;-;-;69;3;34;0;0;-;-;-
2015;306006;306006;38;5;2;2507;2126;14;6;2106;555;57;49;-;55;6;100;607;467;-;-;140;0;70;0;0;-;-;-
2015;306007;306007;38;5;2;4949;4143;31;10;4102;1354;112;118;-;144;10;162;1019;688;-;-;326;2;166;0;1;-;-;-
2015;306008;306008;38;5;2;1333;1207;5;4;1198;332;27;53;-;37;1;63;248;233;-;-;92;0;112;0;0;-;-;-
2015;306010;306010;38;5;2;1144;984;12;4;968;246;27;22;-;36;3;46;244;169;-;-;91;0;84;0;0;-;-;-
2015;306011;306011;38;5;2;3001;2503;15;7;2481;729;52;35;-;67;3;84;716;466;-;-;221;1;107;0;0;-;-;-
2015;306012;306012;38;5;2;558;479;0;2;477;118;21;8;-;20;0;16;121;93;-;-;48;0;32;0;0;-;-;-
2015;306013;306013;38;5;2;834;699;10;3;686;196;18;8;-;22;1;29;196;116;-;-;73;0;27;0;0;-;-;-
2015;316001;316001;37;5;2;7055;6093;35;23;6035;1749;471;223;-;192;36;407;1064;1179;-;-;487;2;225;0;0;-;-;-
2015;316002;316002;37;5;2;7312;5895;45;31;5819;1750;292;193;-;196;19;359;1279;994;-;-;520;4;213;0;0;-;-;-
2015;316003;316003;37;5;2;4418;3761;35;20;3706;1103;203;137;-;137;12;248;698;604;-;-;403;0;161;0;0;-;-;-
2015;316004;316004;37;5;2;3112;2801;25;5;2771;743;121;97;-;88;10;194;640;597;-;-;180;1;100;0;0;-;-;-
2015;316005;316005;37;5;2;3131;2784;24;11;2749;732;154;105;-;89;10;244;535;606;-;-;190;0;84;0;0;-;-;-
2015;316006;316006;37;5;2;1840;1625;10;2;1613;435;53;39;-;44;4;121;432;320;-;-;103;0;62;0;0;-;-;-
2015;316007;316007;37;5;2;3519;3104;38;8;3058;895;136;85;-;128;11;174;645;642;-;-;211;0;131;0;0;-;-;-
2015;316008;316008;37;5;2;2724;2373;25;4;2344;619;67;56;-;75;12;116;607;501;-;-;187;1;103;0;0;-;-;-
2015;316009;316009;37;5;2;3005;2619;28;2;2589;669;88;89;-;83;12;171;645;585;-;-;161;0;86;0;0;-;-;-
2015;316010;316010;37;5;2;2511;2117;11;7;2099;509;43;49;-;68;5;133;640;444;-;-;149;1;58;0;0;-;-;-
2015;316011;316011;37;5;2;3777;3149;24;11;3114;910;95;75;-;118;25;151;763;616;-;-;266;0;95;0;0;-;-;-
2015;316012;316012;37;5;2;3105;2650;24;6;2620;701;58;80;-;67;17;119;785;511;-;-;194;0;88;0;0;-;-;-
2015;316013;316013;37;5;2;2726;2250;18;5;2227;655;54;63;-;77;4;79;613;487;-;-;148;0;47;0;0;-;-;-
2015;316014;316014;37;5;2;2560;2210;22;8;2180;548;57;58;-;58;5;111;656;485;-;-;145;1;56;0;0;-;-;-
2015;316015;316015;37;5;2;711;616;4;5;607;155;9;8;-;27;0;23;165;95;-;-;70;0;54;1;0;-;-;-
2015;320001;320001;33;5;2;5444;4639;39;18;4582;1156;132;148;-;179;20;311;1245;947;-;-;294;2;143;4;1;-;-;-
2015;320002;320002;33;5;2;5991;5026;25;21;4980;1219;153;174;-;216;15;332;1353;1010;-;-;342;0;164;2;0;-;-;-
2015;320003;320003;33;5;2;3604;3044;30;17;2997;916;61;65;-;94;12;173;837;587;-;-;178;1;72;1;0;-;-;-
2015;320004;320004;33;5;2;3097;2660;24;14;2622;690;56;69;-;132;12;147;717;422;-;-;254;0;123;0;0;-;-;-
2015;320005;320005;33;5;2;3065;2675;25;7;2643;631;66;72;-;112;12;160;849;510;-;-;150;0;81;0;0;-;-;-
2015;320006;320006;33;5;2;2693;2379;14;8;2357;510;58;88;-;77;6;173;752;555;-;-;90;0;47;1;0;-;-;-
2015;320007;320007;33;5;2;2812;2445;14;4;2427;544;43;70;-;78;4;162;763;578;-;-;138;1;46;0;0;-;-;-
2015;326001;326001;38;5;2;2717;2278;11;11;2256;527;46;52;-;79;1;105;790;379;-;-;207;0;70;0;0;-;-;-
2015;326002;326002;38;5;2;314;277;1;0;276;87;4;4;-;15;3;3;66;60;-;-;21;0;13;0;0;-;-;-
2015;326003;326003;38;5;2;3440;2896;27;14;2855;797;62;50;-;115;12;102;899;501;-;-;223;0;91;1;2;-;-;-
2015;326004;326004;38;5;2;2360;1984;6;6;1972;564;33;29;-;38;2;88;618;421;-;-;125;0;54;0;0;-;-;-
2015;326005;326005;38;5;2;1380;1192;7;7;1178;262;20;35;-;33;5;67;359;292;-;-;71;0;33;1;0;-;-;-
2015;326006;326006;38;5;2;522;467;2;4;461;97;7;6;-;15;1;16;178;91;-;-;27;0;23;0;0;-;-;-
2015;326007;326007;38;5;2;944;843;6;3;834;189;18;14;-;25;3;46;265;198;-;-;56;0;20;0;0;-;-;-
2015;326008;326008;38;5;2;2426;2035;15;5;2015;479;56;36;-;59;7;96;657;442;-;-;127;0;55;1;0;-;-;-
2015;326009;326009;38;5;2;3856;3241;31;10;3200;855;79;98;-;88;9;134;1016;662;-;-;183;0;76;0;0;-;-;-
2015;326010;326010;38;5;2;1402;1215;9;1;1205;236;16;17;-;41;1;86;348;274;-;-;124;0;62;0;0;-;-;-
2015;326011;326011;38;5;2;1065;905;8;1;896;189;25;23;-;29;3;48;288;213;-;-;53;0;25;0;0;-;-;-
2015;326012;326012;38;5;2;3037;2435;15;11;2409;693;91;63;-;89;11;119;588;472;-;-;197;2;83;1;0;-;-;-
2015;326013;326013;38;5;2;2723;2161;14;18;2129;673;55;34;-;91;7;96;719;265;-;-;140;0;49;0;0;-;-;-
2015;326014;326014;38;5;2;1237;1082;12;5;1065;274;19;21;-;34;4;60;338;234;-;-;62;0;19;0;0;-;-;-
2015;326015;326015;38;5;2;2644;2294;17;9;2268;608;51;42;-;53;8;119;817;418;-;-;101;0;51;0;0;-;-;-
2015;326016;326016;38;5;2;3403;2995;27;11;2957;797;85;66;-;89;9;175;816;640;-;-;155;0;125;0;0;-;-;-
2015;326017;326017;38;5;2;674;573;7;2;564;141;9;13;-;23;1;20;170;120;-;-;37;0;30;0;0;-;-;-
2015;326018;326018;38;5;2;3164;2506;11;8;2487;770;87;44;-;78;6;108;642;522;-;-;170;1;59;0;0;-;-;-
2015;329001;329001;39;5;2;7956;6692;59;14;6619;1796;252;187;-;231;31;490;1590;1387;-;-;462;0;192;0;1;-;-;-
2015;329002;329002;39;5;2;623;555;4;2;549;100;15;11;-;20;2;52;168;123;-;-;35;0;23;0;0;-;-;-
2015;329003;329003;39;5;2;587;534;6;2;526;111;21;15;-;25;3;26;158;109;-;-;31;0;27;0;0;-;-;-
2015;329004;329004;39;5;2;3844;3388;33;15;3340;962;99;83;-;97;13;203;979;701;-;-;133;0;70;0;0;-;-;-
2015;329005;329005;39;5;2;997;896;9;0;887;169;33;20;-;27;4;65;255;156;-;-;58;1;99;0;0;-;-;-
2015;329006;329006;39;5;2;4353;3591;28;12;3551;1063;145;61;-;132;10;195;929;562;-;-;343;3;108;0;0;-;-;-
2015;329008;329008;39;5;2;1075;992;10;3;979;203;78;21;-;60;0;76;196;129;-;-;101;0;115;0;0;-;-;-
2015;329009;329009;39;5;2;970;867;12;0;855;215;19;37;-;25;2;80;228;180;-;-;44;0;25;0;0;-;-;-
2015;329010;329010;39;5;2;977;892;6;1;885;234;33;24;-;35;2;75;255;179;-;-;34;0;14;0;0;-;-;-
2015;329011;329011;39;5;2;536;469;3;1;465;103;4;12;-;13;0;25;149;116;-;-;33;0;10;0;0;-;-;-
2015;329012;329012;39;5;2;845;748;6;3;739;176;24;28;-;22;1;59;203;145;-;-;43;0;38;0;0;-;-;-
2015;329013;329013;39;5;2;1004;885;10;3;872;198;23;26;-;38;5;44;255;180;-;-;69;0;34;0;0;-;-;-
2015;329014;329014;39;5;2;663;585;2;4;579;144;12;9;-;15;1;30;221;95;-;-;35;0;16;1;0;-;-;-
2015;330001;330001;40;5;2;1384;1152;8;2;1142;295;24;31;-;40;5;52;378;211;-;-;70;0;35;0;1;-;-;-
2015;330002;330002;40;5;2;977;848;5;2;841;182;22;25;-;23;1;55;235;192;-;-;63;0;43;0;0;-;-;-
2015;330003;330003;40;5;2;1250;1109;10;1;1098;228;48;30;-;32;3;91;320;258;-;-;52;0;36;0;0;-;-;-
2015;330004;330004;40;5;2;1419;1266;15;2;1249;361;24;34;-;26;9;109;332;243;-;-;72;0;39;0;0;-;-;-
2015;330005;330005;40;5;2;5840;4960;44;12;4904;1609;91;130;-;148;17;284;1395;745;-;-;324;4;157;0;0;-;-;-
2015;330006;330006;40;5;2;5523;4329;32;24;4273;1427;80;91;-;168;11;238;1228;533;-;-;388;0;109;0;0;-;-;-
2015;330007;330007;40;5;2;1914;1709;12;2;1695;512;34;40;-;49;7;89;549;277;-;-;106;1;30;1;0;-;-;-
2015;330008;330008;40;5;2;2559;2244;19;2;2223;520;41;51;-;63;4;155;740;523;-;-;88;0;38;0;0;-;-;-
2015;330009;330009;40;5;2;4792;3952;38;8;3906;1091;182;89;-;137;26;218;1031;739;-;-;276;4;113;0;0;-;-;-
2015;330010;330010;40;5;2;1329;1167;7;3;1157;267;25;22;-;55;3;67;343;227;-;-;84;0;64;0;0;-;-;-
2015;330011;330011;40;5;2;2899;2415;19;6;2390;663;75;48;-;75;8;90;640;511;-;-;185;0;95;0;0;-;-;-
2015;330012;330012;40;5;2;153;135;0;0;135;37;2;1;-;1;1;6;41;36;-;-;5;0;5;0;0;-;-;-
2015;330013;330013;40;5;2;1064;921;6;1;914;175;18;14;-;39;2;54;332;217;-;-;38;0;25;0;0;-;-;-
2015;330014;330014;40;5;2;463;406;0;1;405;100;10;8;-;8;1;33;122;83;-;-;21;0;19;0;0;-;-;-
2015;330015;330015;40;5;2;2157;1802;16;3;1783;476;37;47;-;61;4;73;517;387;-;-;138;0;43;0;0;-;-;-
2015;330016;330016;40;5;2;387;343;5;1;337;78;12;3;-;10;0;14;107;71;-;-;31;0;11;0;0;-;-;-
2015;330017;330017;40;5;2;141;125;0;0;125;43;0;1;-;5;0;2;37;15;-;-;18;0;4;0;0;-;-;-
2015;330018;330018;40;5;2;585;523;9;0;514;99;15;12;-;32;3;34;163;109;-;-;28;0;19;0;0;-;-;-
2015;330019;330019;40;5;2;5364;4053;57;14;3982;963;147;97;-;141;24;364;999;746;-;-;328;2;169;2;0;-;-;-
2015;330020;330020;40;5;2;4127;3423;35;10;3378;948;143;112;-;102;13;217;842;690;-;-;215;1;95;0;0;-;-;-
2015;330021;330021;40;5;2;4875;4220;32;4;4184;1177;131;90;-;106;8;303;1139;898;-;-;218;1;112;0;1;-;-;-
2015;330022;330022;40;5;2;5863;4545;37;23;4485;1253;194;111;-;169;14;294;1161;823;-;-;360;0;106;0;0;-;-;-
2015;330024;330024;40;5;2;1051;941;7;1;933;179;29;23;-;21;5;91;276;229;-;-;45;0;34;0;1;-;-;-
2015;330025;330025;40;5;2;2013;1767;22;1;1744;424;42;29;-;38;9;103;534;435;-;-;78;0;52;0;0;-;-;-
2015;330026;330026;40;5;2;447;397;6;1;390;90;6;12;-;13;4;16;116;100;-;-;22;0;11;0;0;-;-;-
2015;336001;336001;33;5;2;4288;3715;25;18;3672;882;71;103;-;152;16;194;1066;826;-;-;244;0;118;0;0;-;-;-
2015;336002;336002;33;5;2;5182;4618;24;13;4581;1088;146;140;-;194;17;366;1236;1025;-;-;202;3;164;0;0;-;-;-
2015;336003;336003;33;5;2;4493;3849;34;15;3800;994;92;171;-;159;12;181;1110;679;-;-;271;0;129;2;0;-;-;-
2015;336004;336004;33;5;2;2927;2594;27;6;2561;667;56;112;-;96;7;138;732;482;-;-;161;2;108;0;0;-;-;-
2015;340001;340001;39;5;2;4406;3662;20;10;3632;922;65;142;-;135;45;162;1196;647;-;-;222;0;96;0;0;-;-;-
2015;340002;340002;39;5;2;1522;1263;17;5;1241;316;17;38;-;41;14;62;446;173;-;-;100;1;33;0;0;-;-;-
2015;340004;340004;39;5;2;1429;1257;10;3;1244;314;36;31;-;36;3;78;383;271;-;-;60;0;31;0;1;-;-;-
2015;340005;340005;39;5;2;4055;3522;38;10;3474;960;171;203;-;153;21;228;637;659;-;-;248;2;189;1;2;-;-;-
2015;340006;340006;39;5;2;3504;3188;25;4;3159;844;193;114;-;180;12;185;519;645;-;-;246;0;221;0;0;-;-;-
2015;340008;340008;39;5;2;2950;2531;14;4;2513;585;87;127;-;108;7;150;629;586;-;-;159;0;72;1;2;-;-;-
