"year","valgstedid","voters","votes","a","b","c","v","vsnavn","komnavn","kredsnavn","kontanthjaelp","arbejd","boligstoer_kvm","ejer","formue","indkomst","indkomst_80pct","zip","muninum","y","zipy","hp_1yr","hp_2yr","incsupport","hp_1yrposchange","hp_1yrnegchange","hp_2yrposchange","hp_2yrnegchange"
2011,430020,2695,2486,0.261062,0.0800483,0.0615446,0.299678,"Nr. Lyndelse","Faaborg-Midtfyn","8. Faaborg",0.0336101,0.59052,132.3,0.729032,945343,505143,728502,5672,430,11,"5672_11",-19.9322,-17.4862,0.361223,0,19.9322,0,17.4862
2015,430020,2715,2440,0.265164,0.0270492,0.0372951,0.229918,"Nr. Lyndelse","Faaborg-Midtfyn","8. Faaborg",0.0336101,0.59052,132.3,0.729032,945343,505143,728502,5672,430,15,"5672_15",NaN,NaN,0.292213,NA,NA,NA,NA
2005,430021,1348,1159,0.264021,0.0914582,0.141501,0.274374,"Ferritslev","Faaborg-Midtfyn","8. Faaborg",0.0342796,0.549009,124.661,0.683417,806601,458797,675025,5863,430,5,"5863_5",23.3011,NaN,0.415876,23.3011,0,NA,NA
2007,430021,1382,1225,0.269388,0.0669388,0.121633,0.260408,"Ferritslev","Faaborg-Midtfyn","8. Faaborg",0.0342796,0.549009,124.661,0.683417,806601,458797,675025,5863,430,7,"5863_7",NaN,NaN,0.382041,NA,NA,NA,NA
2011,430021,1394,1233,0.292782,0.0989457,0.027575,0.285483,"Ferritslev","Faaborg-Midtfyn","8. Faaborg",0.0342796,0.549009,125.47,0.670316,806601,458797,675025,5863,430,11,"5863_11",NaN,NaN,0.313058,NA,NA,NA,NA
2015,430021,1403,1242,0.285024,0.0515298,0.020934,0.217391,"Ferritslev","Faaborg-Midtfyn","8. Faaborg",0.0342796,0.549009,125.47,0.670316,806601,458797,675025,5863,430,15,"5863_15",NaN,NaN,0.336554,NA,NA,NA,NA
2005,430022,2863,2534,0.277032,0.0880032,0.152723,0.244278,"Årslev","Faaborg-Midtfyn","8. Faaborg",0.0336009,0.616973,129.914,0.760966,816231,511294,726947,5792,430,5,"5792_5",6.8336,15.8346,0.397001,6.8336,0,15.8346,0
2007,430022,2972,2678,0.2823,0.0571322,0.135922,0.231516,"Årslev","Faaborg-Midtfyn","8. Faaborg",0.0336009,0.616973,129.914,0.760966,816231,511294,726947,5792,430,7,"5792_7",0.0625261,26.2923,0.367438,0.0625261,0,26.2923,0
2011,430022,3138,2843,0.280689,0.102357,0.0411537,0.261344,"Årslev","Faaborg-Midtfyn","8. Faaborg",0.0336009,0.616973,130.657,0.716477,816231,511294,726947,5792,430,11,"5792_11",-22.229,-31.5323,0.302497,0,22.229,0,31.5323
2015,430022,3197,2882,0.320264,0.0381679,0.0319223,0.185982,"Årslev","Faaborg-Midtfyn","8. Faaborg",0.0336009,0.616973,130.657,0.716477,816231,511294,726947,5792,430,15,"5792_15",38.7595,62.7131,0.358432,38.7595,0,62.7131,0
2005,440001,1675,1515,0.273927,0.0825083,0.128053,0.246205,"Mesinge","Kerteminde","6. Nyborg",0.0347192,0.562141,130.477,0.7974,1.12214e+06,506025,698781,5800,450,5,"5800_5",9.90739,21.5451,0.374257,9.90739,0,21.5451,0
2007,440001,1687,1532,0.254569,0.0417755,0.107702,0.234987,"Mesinge","Kerteminde","6. Nyborg",0.0347192,0.562141,130.477,0.7974,1.12214e+06,506025,698781,5800,450,7,"5800_7",5.73917,31.6384,0.342689,5.73917,0,31.6384,0
2011,440001,1628,1488,0.278226,0.0806452,0.0389785,0.230511,"Mesinge","Kerteminde","6. Nyborg",0.0347192,0.562141,133.212,0.769066,1.12214e+06,506025,698781,5800,450,11,"5800_11",-6.85419,1.57058,0.269489,0,6.85419,1.57058,0
2015,440001,1622,1440,0.300694,0.0201389,0.0291667,0.177778,"Mesinge","Kerteminde","6. Nyborg",0.0347192,0.562141,133.212,0.769066,1.12214e+06,506025,698781,5800,450,15,"5800_15",-4.29972,-11.7235,0.320833,0,4.29972,0,11.7235
2005,440002,2985.26,2594.19,0.281945,0.0712284,0.167339,0.206168,"Kerteminde 1","Kerteminde","6. Nyborg",0.0300353,0.480022,100.046,0.488266,854317,421520,6.42382e+06,5800,450,5,"5800_5",9.90739,21.5451,0.373508,9.90739,0,21.5451,0
2007,440002,3086.25,2736.04,0.253297,0.0450469,0.150506,0.205966,"Kerteminde 1","Kerteminde","6. Nyborg",0.0300353,0.480022,100.44,0.491253,854317,421520,6.42382e+06,5800,450,7,"5800_7",5.73917,31.6384,0.356471,5.73917,0,31.6384,0
2011,440002,3009,2705,0.265434,0.0820702,0.0650647,0.236599,"Kerteminde 1","Kerteminde","6. Nyborg",0.0300353,0.480022,100.739,0.469347,854317,421520,6.42382e+06,5800,450,11,"5800_11",-6.85419,1.57058,0.301664,0,6.85419,1.57058,0
2015,440002,3054,2677,0.310796,0.0220396,0.0474412,0.172208,"Kerteminde 1","Kerteminde","6. Nyborg",0.0300353,0.480022,100.739,0.469347,854317,421520,6.42382e+06,5800,450,15,"5800_15",-4.29972,-11.7235,0.332835,0,4.29972,0,11.7235
2005,440003,1908.97,1718.59,0.27067,0.0679278,0.1711,0.22906,"Kerteminde 2","Kerteminde","6. Nyborg",0.0346821,0.552987,114.158,0.604704,998171,485302,738836,5800,450,5,"5800_5",9.90739,21.5451,0.400159,9.90739,0,21.5451,0
2007,440003,1963.88,1785.91,0.256318,0.0467045,0.153199,0.232744,"Kerteminde 2","Kerteminde","6. Nyborg",0.0346821,0.552987,114.158,0.604704,998171,485302,738836,5800,450,7,"5800_7",5.73917,31.6384,0.385943,5.73917,0,31.6384,0
2011,440003,1975,1831,0.260513,0.0770071,0.0649918,0.262698,"Kerteminde 2","Kerteminde","6. Nyborg",0.0346821,0.552987,115.03,0.572269,998171,485302,738836,5800,450,11,"5800_11",-6.85419,1.57058,0.32769,0,6.85419,1.57058,0
2015,440003,2052,1839,0.306688,0.0184883,0.0429581,0.178358,"Kerteminde 2","Kerteminde","6. Nyborg",0.0346821,0.552987,115.03,0.572269,998171,485302,738836,5800,450,15,"5800_15",-4.29972,-11.7235,0.325177,0,4.29972,0,11.7235
2005,440004,1592.74,1421.81,0.252903,0.0711909,0.138478,0.263861,"Nymarken","Kerteminde","6. Nyborg",0.0449187,0.622358,135.382,0.824266,1.11603e+06,502311,719389,5300,440,5,"5300_5",-1.05094,1.80956,0.402339,0,1.05094,1.80956,0
2007,440004,1590.75,1436.96,0.228935,0.0408849,0.114972,0.252248,"Nymarken","Kerteminde","6. Nyborg",0.0449187,0.622358,135.345,0.825698,1.11603e+06,502311,719389,5300,440,7,"5300_7",30.5855,69.6153,0.36722,30.5855,0,69.6153,0
2011,440004,1727,1557,0.263969,0.0751445,0.0346821,0.248555,"Nymarken","Kerteminde","6. Nyborg",0.0449187,0.622358,138.793,0.809474,1.11603e+06,502311,719389,5300,440,11,"5300_11",-19.0335,-7.07406,0.283237,0,19.0335,0,7.07406
2015,440004,1733,1538,0.273732,0.0273082,0.0214564,0.184005,"Nymarken","Kerteminde","6. Nyborg",0.0449187,0.622358,138.793,0.809474,1.11603e+06,502311,719389,5300,440,15,"5300_15",19.5998,34.9293,0.30104,19.5998,0,34.9293,0
2005,440005,1437.56,1292.89,0.275545,0.0464618,0.16129,0.259898,"Marslev","Kerteminde","6. Nyborg",0.0435273,0.589535,129.507,0.804049,812112,520534,706322,5290,440,5,"5290_5",NaN,NaN,0.421188,NA,NA,NA,NA
2007,440005,1445.08,1304.07,0.256781,0.0340473,0.140184,0.238707,"Marslev","Kerteminde","6. Nyborg",0.0435273,0.589535,129.585,0.804329,812112,520534,706322,5290,440,7,"5290_7",NaN,NaN,0.378891,NA,NA,NA,NA
2011,440005,1586,1419,0.285412,0.0528541,0.0465116,0.26568,"Marslev","Kerteminde","6. Nyborg",0.0435273,0.589535,134.007,0.819362,812112,520534,706322,5290,440,11,"5290_11",NaN,NaN,0.312192,NA,NA,NA,NA
2015,440005,1604,1415,0.25159,0.0155477,0.0402827,0.198587,"Marslev","Kerteminde","6. Nyborg",0.0435273,0.589535,134.007,0.819362,812112,520534,706322,5290,440,15,"5290_15",NaN,NaN,0.267138,NA,NA,NA,NA
2005,440006,3220.44,2819.11,0.305682,0.0517646,0.154825,0.260359,"Langeskov","Kerteminde","6. Nyborg",0.0458408,0.540027,119.544,0.687816,711329,452600,669444,5550,440,5,"5550_5",-4.17786,16.594,0.415184,0,4.17786,16.594,0
2007,440006,3318.92,2969.93,0.273791,0.0369032,0.153266,0.237955,"Langeskov","Kerteminde","6. Nyborg",0.0458408,0.540027,119.592,0.688635,711329,452600,669444,5550,440,7,"5550_7",1.53024,22.1102,0.391221,1.53024,0,22.1102,0
2011,440006,3318,2975,0.301513,0.0537815,0.0527731,0.277647,"Langeskov","Kerteminde","6. Nyborg",0.0458408,0.540027,119.007,0.653299,711329,452600,669444,5550,440,11,"5550_11",1.02041,6.02553,0.33042,1.02041,0,6.02553,0
2015,440006,3406,2972,0.303499,0.0151413,0.0329744,0.238896,"Langeskov","Kerteminde","6. Nyborg",0.0458408,0.540027,119.007,0.653299,711329,452600,669444,5550,440,15,"5550_15",NaN,NaN,0.318641,NA,NA,NA,NA
2005,440007,4313.03,3661.41,0.425473,0.0596109,0.0958511,0.172431,"Munkebo","Kerteminde","6. Nyborg",0.0413244,0.512652,110.058,0.46915,493470,424337,657222,5800,450,5,"5800_5",9.90739,21.5451,0.268282,9.90739,0,21.5451,0
2007,440007,4470.12,3848.09,0.358422,0.0349758,0.0910582,0.168224,"Munkebo","Kerteminde","6. Nyborg",0.0413244,0.512652,110.058,0.46915,493470,424337,657222,5800,450,7,"5800_7",5.73917,31.6384,0.259282,5.73917,0,31.6384,0
2011,440007,4601,4050,0.414815,0.0548148,0.0303704,0.169383,"Munkebo","Kerteminde","6. Nyborg",0.0413244,0.512652,112.138,0.501076,493470,424337,657222,5800,450,11,"5800_11",-6.85419,1.57058,0.199753,0,6.85419,1.57058,0
2015,440007,4576,3865,0.433376,0.0188875,0.0209573,0.123157,"Munkebo","Kerteminde","6. Nyborg",0.0413244,0.512652,112.138,0.501076,493470,424337,657222,5800,450,15,"5800_15",-4.29972,-11.7235,0.452264,0,4.29972,0,11.7235
2005,450001,1365,1158,0.220207,0.0785838,0.120898,0.315199,"Aunslev Forsamlingshus","Nyborg","6. Nyborg",0.0381215,0.565746,133.208,0.781208,1.1243e+06,505260,707246,5800,450,5,"5800_5",9.90739,21.5451,0.436097,9.90739,0,21.5451,0
2007,450001,1359,1208,0.206954,0.0405629,0.116722,0.292219,"Aunslev Forsamlingshus","Nyborg","6. Nyborg",0.0381215,0.565746,133.208,0.781208,1.1243e+06,505260,707246,5800,450,7,"5800_7",5.73917,31.6384,0.40894,5.73917,0,31.6384,0
2011,450001,1314,1191,0.25021,0.0629723,0.0335852,0.276238,"Aunslev Forsamlingshus","Nyborg","6. Nyborg",0.0381215,0.565746,135.859,0.785523,1.1243e+06,505260,707246,5800,450,11,"5800_11",-6.85419,1.57058,0.309824,0,6.85419,1.57058,0
2015,450001,1353,1177,0.285472,0.017842,0.0169924,0.2226,"Aunslev Forsamlingshus","Nyborg","6. Nyborg",0.0381215,0.565746,135.859,0.785523,1.1243e+06,505260,707246,5800,450,15,"5800_15",-4.29972,-11.7235,0.303314,0,4.29972,0,11.7235
2005,450002,6327.3,5190.79,0.364326,0.0731006,0.119438,0.202486,"Nyborghallen","Nyborg","6. Nyborg",0.0323786,0.490398,105.034,0.519686,580211,429506,771245,5800,450,5,"5800_5",9.90739,21.5451,0.321924,9.90739,0,21.5451,0
2007,450002,6235.65,5258.45,0.321521,0.0387985,0.109981,0.193508,"Nyborghallen","Nyborg","6. Nyborg",0.0323786,0.490398,105.118,0.520811,580211,429506,771245,5800,450,7,"5800_7",5.73917,31.6384,0.303489,5.73917,0,31.6384,0
2011,450002,6206.03,5328.82,0.345341,0.0705297,0.0365672,0.210281,"Nyborghallen","Nyborg","6. Nyborg",0.0323786,0.490398,106.652,0.516226,580211,429506,771245,5800,450,11,"5800_11",-6.85419,1.57058,0.246848,0,6.85419,1.57058,0
2015,450002,6252,5200,0.379423,0.0248077,0.0257692,0.142308,"Nyborghallen","Nyborg","6. Nyborg",0.0323786,0.490398,106.624,0.515814,580211,429506,771245,5800,450,15,"5800_15",-4.29972,-11.7235,0.404231,0,4.29972,0,11.7235
2005,450003,4701.7,3876.21,0.330957,0.0819228,0.125127,0.203792,"Borgerforeningens Hus","Nyborg","6. Nyborg",0.0317601,0.475498,96.0845,0.40065,509520,393103,469100,5800,450,5,"5800_5",9.90739,21.5451,0.328919,9.90739,0,21.5451,0
2007,450003,4938.35,4237.55,0.308504,0.0450685,0.109183,0.196682,"Borgerforeningens Hus","Nyborg","6. Nyborg",0.0317601,0.475498,96.0846,0.400649,509520,393103,469100,5800,450,7,"5800_7",5.73917,31.6384,0.305865,5.73917,0,31.6384,0
2011,450003,5004.97,4335.18,0.318266,0.0807717,0.0440904,0.205632,"Borgerforeningens Hus","Nyborg","6. Nyborg",0.0317601,0.475498,98.4327,0.399142,509520,393103,469100,5800,450,11,"5800_11",-6.85419,1.57058,0.249722,0,6.85419,1.57058,0
2015,450003,5112,4396,0.347816,0.0252502,0.0318471,0.155823,"Borgerforeningens Hus","Nyborg","6. Nyborg",0.0317601,0.475498,98.4325,0.399142,509520,393103,469100,5800,450,15,"5800_15",-4.29972,-11.7235,0.373066,0,4.29972,0,11.7235
2005,450004,2153,1787,0.270845,0.0716284,0.113039,0.273083,"Vindinge Forsamlingshus","Nyborg","6. Nyborg",0.0305437,0.58369,113.217,0.575805,687125,468922,691103,5800,450,5,"5800_5",9.90739,21.5451,0.386122,9.90739,0,21.5451,0
2007,450004,2307,2004,0.258483,0.0359281,0.110279,0.252495,"Vindinge Forsamlingshus","Nyborg","6. Nyborg",0.0305437,0.58369,113.217,0.575805,687125,468922,691103,5800,450,7,"5800_7",5.73917,31.6384,0.362774,5.73917,0,31.6384,0
2011,450004,2432,2189,0.28095,0.0662403,0.03746,0.25217,"Vindinge Forsamlingshus","Nyborg","6. Nyborg",0.0305437,0.58369,117.15,0.589689,687125,468922,691103,5800,450,11,"5800_11",-6.85419,1.57058,0.28963,0,6.85419,1.57058,0
2015,450004,2449,2162,0.314524,0.0208141,0.0245143,0.184551,"Vindinge Forsamlingshus","Nyborg","6. Nyborg",0.0305437,0.58369,117.15,0.589689,687125,468922,691103,5800,450,15,"5800_15",-4.29972,-11.7235,0.335338,0,4.29972,0,11.7235
2005,450005,828,697,0.193687,0.0789096,0.146341,0.322812,"Langå, Svindinge Og Øksendrup","Nyborg","6. Nyborg",0.0461883,0.52287,NA,0.784314,1.09352e+06,489626,659993,5871,450,5,"5871_5",NaN,NaN,0.469154,NA,NA,NA,NA
2007,450005,838,741,0.188934,0.022942,0.0958165,0.330634,"Langå, Svindinge Og Øksendrup","Nyborg","6. Nyborg",0.0461883,0.52287,NA,0.784314,1.09352e+06,489626,659993,5871,450,7,"5871_7",-1.97183,0.379535,0.426451,0,1.97183,0.379535,0
2011,450005,830,735,0.223129,0.0503401,0.0353741,0.318367,"Langå, Svindinge Og Øksendrup","Nyborg","6. Nyborg",0.0461883,0.52287,139.913,0.796976,1.09352e+06,489626,659993,5871,450,11,"5871_11",NaN,NaN,0.353741,NA,NA,NA,NA
2015,450005,811,706,0.208215,0.0169972,0.0184136,0.25779,"Langå, Svindinge Og Øksendrup","Nyborg","6. Nyborg",0.0461883,0.52287,139.913,0.796976,1.09352e+06,489626,659993,5871,450,15,"5871_15",NaN,NaN,0.225212,NA,NA,NA,NA
2005,450006,2213,1877,0.328716,0.0580714,0.128396,0.263719,"Ullerslev","Nyborg","6. Nyborg",0.0394607,0.53535,118.454,0.683022,671490,439777,647697,5540,450,5,"5540_5",5.38715,13.5428,0.392115,5.38715,0,13.5428,0
2007,450006,2250,1982,0.300202,0.0343088,0.0968718,0.251261,"Ullerslev","Nyborg","6. Nyborg",0.0394607,0.53535,118.454,0.683022,671490,439777,647697,5540,450,7,"5540_7",-0.68974,32.0937,0.348133,0,0.68974,32.0937,0
2011,450006,2243,2013,0.330849,0.0491803,0.0367611,0.264282,"Ullerslev","Nyborg","6. Nyborg",0.0394607,0.53535,120.639,0.660688,671490,439777,647697,5540,450,11,"5540_11",-12.76,-20.292,0.301043,0,12.76,0,20.292
2015,450006,2225,1962,0.383792,0.0158002,0.020897,0.182977,"Ullerslev","Nyborg","6. Nyborg",0.0394607,0.53535,120.639,0.660688,671490,439777,647697,5540,450,15,"5540_15",-1.79961,3.09787,0.399592,0,1.79961,3.09787,0
2005,450007,378,337,0.237389,0.041543,0.136499,0.290801,"Ellinge","Nyborg","6. Nyborg",0.0355086,0.575816,NA,0.865672,1.0641e+06,513667,695193,5540,450,5,"5540_5",5.38715,13.5428,0.4273,5.38715,0,13.5428,0
2007,450007,395,340,0.241176,0.0294118,0.138235,0.267647,"Ellinge","Nyborg","6. Nyborg",0.0355086,0.575816,NA,0.865672,1.0641e+06,513667,695193,5540,450,7,"5540_7",-0.68974,32.0937,0.405882,0,0.68974,32.0937,0
2011,450007,391,350,0.268571,0.0657143,0.0628571,0.26,"Ellinge","Nyborg","6. Nyborg",0.0355086,0.575816,141.748,0.873786,1.0641e+06,513667,695193,5540,450,11,"5540_11",-12.76,-20.292,0.322857,0,12.76,0,20.292
2015,450007,383,337,0.290801,0.0118694,0.0356083,0.204748,"Ellinge","Nyborg","6. Nyborg",0.0355086,0.575816,141.748,0.873786,1.0641e+06,513667,695193,5540,450,15,"5540_15",-1.79961,3.09787,0.302671,0,1.79961,3.09787,0
2005,450008,474,409,0.303178,0.0709046,0.0855746,0.288509,"Skellerup","Nyborg","6. Nyborg",0.0476551,0.571861,130.747,0.842912,882677,493459,663991,5540,450,5,"5540_5",5.38715,13.5428,0.374083,5.38715,0,13.5428,0
2007,450008,473,428,0.310748,0.0397196,0.088785,0.242991,"Skellerup","Nyborg","6. Nyborg",0.0476551,0.571861,130.747,0.842912,882677,493459,663991,5540,450,7,"5540_7",-0.68974,32.0937,0.331776,0,0.68974,32.0937,0
2011,450008,465,431,0.331787,0.062645,0.0440835,0.269142,"Skellerup","Nyborg","6. Nyborg",0.0476551,0.571861,133.58,0.856031,882677,493459,663991,5540,450,11,"5540_11",-12.76,-20.292,0.313225,0,12.76,0,20.292
2015,450008,452,412,0.342233,0.026699,0.026699,0.18932,"Skellerup","Nyborg","6. Nyborg",0.0476551,0.571861,133.58,0.856031,882677,493459,663991,5540,450,15,"5540_15",-1.79961,3.09787,0.368932,0,1.79961,3.09787,0
2005,450009,710,622,0.254019,0.0675241,0.11254,0.265273,"Langtved","Nyborg","6. Nyborg",0.0417925,0.600201,134.177,0.825193,976424,509636,706757,5540,450,5,"5540_5",5.38715,13.5428,0.377814,5.38715,0,13.5428,0
2007,450009,708,644,0.257764,0.0481366,0.0962733,0.232919,"Langtved","Nyborg","6. Nyborg",0.0417925,0.600201,134.177,0.825193,976424,509636,706757,5540,450,7,"5540_7",-0.68974,32.0937,0.329193,0,0.68974,32.0937,0
2011,450009,684,623,0.264848,0.0834671,0.035313,0.23756,"Langtved","Nyborg","6. Nyborg",0.0417925,0.600201,138.241,0.798995,976424,509636,706757,5540,450,11,"5540_11",-12.76,-20.292,0.272873,0,12.76,0,20.292
2015,450009,699,619,0.337641,0.0193861,0.0226171,0.179321,"Langtved","Nyborg","6. Nyborg",0.0417925,0.600201,138.241,0.798995,976424,509636,706757,5540,450,15,"5540_15",-1.79961,3.09787,0.357027,0,1.79961,3.09787,0
2005,450010,1321,1112,0.223022,0.0431655,0.132194,0.386691,"Ørbæk 1","Nyborg","6. Nyborg",0.02849,0.460399,120.853,0.592548,736988,382022,616978,5853,450,5,"5853_5",24.6449,30.3556,0.518885,24.6449,0,30.3556,0
2007,450010,1362,1173,0.240409,0.0272805,0.105712,0.358056,"Ørbæk 1","Nyborg","6. Nyborg",0.02849,0.460399,120.853,0.592548,736988,382022,616978,5853,450,7,"5853_7",4.99241,16.4601,0.463768,4.99241,0,16.4601,0
2011,450010,1387,1212,0.252475,0.0511551,0.0354785,0.384488,"Ørbæk 1","Nyborg","6. Nyborg",0.02849,0.460399,114.908,0.581422,736988,382022,616978,5853,450,11,"5853_11",-28.6475,-31.9515,0.419967,0,28.6475,0,31.9515
2015,450010,1407,1190,0.266387,0.0151261,0.0218487,0.290756,"Ørbæk 1","Nyborg","6. Nyborg",0.02849,0.460399,114.908,0.581422,736988,382022,616978,5853,450,15,"5853_15",NaN,NaN,0.281513,NA,NA,NA,NA
2005,450011,1050,922,0.253796,0.0759219,0.0965293,0.322126,"Frørup Og Tårup","Nyborg","6. Nyborg",0.0315347,0.578837,136.601,0.820998,1.0076e+06,494342,700404,5871,450,5,"5871_5",NaN,NaN,0.418655,NA,NA,NA,NA
2007,450011,1059,927,0.268608,0.0474649,0.0949299,0.28479,"Frørup Og Tårup","Nyborg","6. Nyborg",0.0315347,0.578837,136.601,0.820998,1.0076e+06,494342,700404,5871,450,7,"5871_7",-1.97183,0.379535,0.37972,0,1.97183,0.379535,0
2011,450011,1051,951,0.286015,0.0715037,0.0210305,0.300736,"Frørup Og Tårup","Nyborg","6. Nyborg",0.0315347,0.578837,138.56,0.79966,1.0076e+06,494342,700404,5871,450,11,"5871_11",NaN,NaN,0.321767,NA,NA,NA,NA
2015,450011,1077,962,0.275468,0.0301455,0.0176715,0.257796,"Frørup Og Tårup","Nyborg","6. Nyborg",0.0315347,0.578837,138.56,0.79966,1.0076e+06,494342,700404,5871,450,15,"5871_15",NaN,NaN,0.305613,NA,NA,NA,NA
2005,450012,954,826,0.263923,0.0750605,0.11138,0.325666,"Ellested Og Herrested","Nyborg","6. Nyborg",0.0328302,0.582641,136.314,0.860784,885660,513605,6.98786e+06,5853,450,5,"5853_5",24.6449,30.3556,0.437046,24.6449,0,30.3556,0
2007,450012,970,832,0.234375,0.0420673,0.102163,0.326923,"Ellested Og Herrested","Nyborg","6. Nyborg",0.0328302,0.582641,136.314,0.860784,885660,513605,6.98786e+06,5853,450,7,"5853_7",4.99241,16.4601,0.429087,4.99241,0,16.4601,0
2011,450012,992,876,0.265982,0.053653,0.0456621,0.295662,"Ellested Og Herrested","Nyborg","6. Nyborg",0.0328302,0.582641,137.183,0.832075,885660,513605,6.98786e+06,5853,450,11,"5853_11",-28.6475,-31.9515,0.341324,0,28.6475,0,31.9515
2015,450012,1001,874,0.263158,0.0171625,0.02746,0.227689,"Ellested Og Herrested","Nyborg","6. Nyborg",0.0328302,0.582641,137.183,0.832075,885660,513605,6.98786e+06,5853,450,15,"5853_15",NaN,NaN,0.28032,NA,NA,NA,NA
2005,450013,901,781,0.231754,0.0422535,0.128041,0.335467,"Ørbæk 2","Nyborg","6. Nyborg",0.0337423,0.609663,135.888,0.8,789253,487845,695827,5853,450,5,"5853_5",24.6449,30.3556,0.463508,24.6449,0,30.3556,0
2007,450013,899,807,0.224287,0.0285006,0.0916976,0.345725,"Ørbæk 2","Nyborg","6. Nyborg",0.0337423,0.609663,135.888,0.8,789253,487845,695827,5853,450,7,"5853_7",4.99241,16.4601,0.437423,4.99241,0,16.4601,0
2011,450013,901,822,0.255474,0.0486618,0.0291971,0.310219,"Ørbæk 2","Nyborg","6. Nyborg",0.0337423,0.609663,138.855,0.766,789253,487845,695827,5853,450,11,"5853_11",-28.6475,-31.9515,0.339416,0,28.6475,0,31.9515
2015,450013,898,788,0.241117,0.0215736,0.0241117,0.271574,"Ørbæk 2","Nyborg","6. Nyborg",0.0337423,0.609663,138.855,0.766,789253,487845,695827,5853,450,15,"5853_15",NaN,NaN,0.26269,NA,NA,NA,NA
2005,461001,8623,6773,0.270781,0.144545,0.133471,0.161524,"Skt. Jørgens Hallen","Odense","1. Odense Øst",0.0553251,0.616053,72.4531,0.221692,292971,325592,462621,NA,NA,5,"NA_5",NA,NA,0.294995,NA,NA,NA,NA
2007,461001,8460,6844,0.248831,0.0768556,0.128872,0.145091,"Skt. Jørgens Hallen","Odense","1. Odense Øst",0.0553251,0.616053,72.4531,0.221692,292971,325592,462621,NA,NA,7,"NA_7",NA,NA,0.273963,NA,NA,NA,NA
2011,461001,8596,7079,0.237887,0.127278,0.0536799,0.17559,"Skt. Jørgens Hallen","Odense","1. Odense Øst",0.0553251,0.616053,73.2178,0.209538,292971,325592,462621,NA,NA,11,"NA_11",NA,NA,0.22927,NA,NA,NA,NA
2015,461001,9078,7422,0.224333,0.0649421,0.0285637,0.130288,"Skt. Jørgens Hallen","Odense","1. Odense Øst",0.0553251,0.616053,73.2178,0.209538,292971,325592,462621,NA,NA,15,"NA_15",NA,NA,0.289275,NA,NA,NA,NA
2005,461002,7217,5905,0.381033,0.105334,0.110076,0.12989,"Sct. Hans Skole","Odense","1. Odense Øst",0.0429855,0.574209,85.2029,0.342802,421337,376915,600249,5000,461,5,"5000_5",17.9927,17.882,0.239966,17.9927,0,17.882,0
2007,461002,7159,6036,0.332505,0.0632869,0.100066,0.115971,"Sct. Hans Skole","Odense","1. Odense Øst",0.0429855,0.574209,85.2029,0.342802,421337,376915,600249,5000,461,7,"5000_7",-1.22411,11.0224,0.216037,0,1.22411,11.0224,0
2011,461002,7349,6311,0.334812,0.102203,0.0472191,0.151482,"Sct. Hans Skole","Odense","1. Odense Øst",0.0429855,0.574209,87.4686,0.342193,421337,376915,600249,5000,461,11,"5000_11",-3.74283,-1.42605,0.198701,0,3.74283,0,1.42605
2015,461002,8023,6838,0.308277,0.0440187,0.0250073,0.121965,"Sct. Hans Skole","Odense","1. Odense Øst",0.0429855,0.574209,87.4686,0.342193,421337,376915,600249,5000,461,15,"5000_15",9.38844,19.987,0.352296,9.38844,0,19.987,0
2005,461003,2990,2383,0.402014,0.0910617,0.114561,0.12799,"Risingskolen","Odense","1. Odense Øst",0.0588235,0.529902,77.9083,0.302761,327984,334302,499190,5000,461,5,"5000_5",17.9927,17.882,0.242551,17.9927,0,17.882,0
2007,461003,2958,2457,0.347171,0.0541311,0.0984941,0.107855,"Risingskolen","Odense","1. Odense Øst",0.0588235,0.529902,77.9083,0.302761,327984,334302,499190,5000,461,7,"5000_7",-1.22411,11.0224,0.206349,0,1.22411,11.0224,0
2011,461003,2968,2484,0.349839,0.0970209,0.0350242,0.133253,"Risingskolen","Odense","1. Odense Øst",0.0588235,0.529902,78.5166,0.298926,327984,334302,499190,5000,461,11,"5000_11",-3.74283,-1.42605,0.168277,0,3.74283,0,1.42605
